unique_match_id,match_date,season_year,tour_type_human,surface,round,tournament,home_id,home_name,away_id,away_name,home_rank,away_rank,winner_code,home_win
64998230_2026_2,2026-04-10 19:25:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,885767,Riera J.,525889,Vergara Rivera A.,203.0,400.0,1.0,1
39686461_2026_2,2026-04-11 04:00:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,828867,Gibson T.,805782,Dart H.,56.0,173.0,,0
40173384_2026_2,2026-04-11 04:15:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,993262,Jones E.,952727,Swan K.,134.0,262.0,1.0,1
61423728_2026_2,2026-04-11 06:15:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,851560,Birrell K.,892223,Stojsavljevic M.,80.0,275.0,,0
58087363_2026_2,2026-04-11 08:10:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),327894,Babel O.,352633,Pieri J.,735.0,248.0,2.0,0
98423682_2026_2,2026-04-11 08:10:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),316741,Lemaitre T.,944663,Paquet C.,324.0,236.0,2.0,0
80412997_2026_4,2026-04-11 09:05:00,2026,Wta Chall,Clay,Semi-Finals,Madrid Chall. Women,824108,Kudermetova P.,613068,Pigato L.,151.0,189.0,2.0,0
86449350_2026_2,2026-04-11 09:05:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),192862,Dodin O.,905388,Deichmann K.,564.0,220.0,1.0,1
30237994_2026_2,2026-04-11 09:05:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),114904,Sasnovich A.,609972,Stusek J.,115.0,539.0,1.0,1
61681921_2026_2,2026-04-11 09:30:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),394732,Timofeeva M.,578915,Bartashevich Y.,153.0,491.0,1.0,1
70294521_2026_2,2026-04-11 09:40:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,152158,Das A.,594558,Aldarkhishig K.,1148.0,,1.0,1
18452632_2026_2,2026-04-11 09:40:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,588798,Naklo T.,682624,Nugroho P. M.,586.0,389.0,1.0,1
64181321_2026_2,2026-04-11 09:40:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,405606,Raina A.,824175,Back D.,581.0,343.0,2.0,0
73461367_2026_2,2026-04-11 10:00:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,247176,Lukosiute A.,302517,Noha Akugue N.,597.0,192.0,2.0,0
12878408_2026_2,2026-04-11 10:00:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,791057,Shapatava S.,136674,Herea C. A.,427.0,554.0,2.0,0
31863673_2026_2,2026-04-11 10:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Promotion,848660,Kostovic T.,792158,Rakotomanga Rajaonah T.,161.0,136.0,2.0,0
95690175_2026_2,2026-04-11 10:20:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,133650,Putintseva Y.,409001,Andreescu B.,74.0,130.0,1.0,1
63101421_2026_2,2026-04-11 10:30:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,687406,Chanta A.,797291,Tjen J.,456.0,41.0,2.0,0
91004906_2026_2,2026-04-11 10:40:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,977261,Ivanov V.,333414,Altansarnai J.,914.0,,,0
76410428_2026_2,2026-04-11 10:40:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,839218,Barry M.,333414,Altansarnai J.,779.0,,1.0,1
80166420_2026_2,2026-04-11 10:45:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),663060,Parks A.,344324,Bennemann E.,93.0,,1.0,1
25429647_2026_2,2026-04-11 11:05:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),461549,Charaeva A.,357159,Hodzic M.,126.0,412.0,1.0,1
30724440_2026_2,2026-04-11 11:15:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,324333,Paolini J.,482165,Uchijima M.,8.0,84.0,,0
15659371_2026_2,2026-04-11 11:20:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,152800,Bronzetti L.,543786,Sakatsume H.,163.0,133.0,2.0,0
22142797_2026_2,2026-04-11 11:25:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),600494,Wang Xin.,376856,Leonard M.,32.0,312.0,1.0,1
62797948_2026_2,2026-04-11 11:30:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),199960,Jimenez Kasintseva V.,673285,Zvonareva V.,107.0,338.0,2.0,0
27564813_2026_2,2026-04-11 11:35:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,890144,Erjavec V.,937862,Quevedo K.,99.0,127.0,2.0,0
21294126_2026_2,2026-04-11 11:55:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA,272067,Adkar V.,683725,Park S.,383.0,276.0,1.0,1
61293803_2026_2,2026-04-11 12:20:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,704367,Mikulskyte J.,631483,Seidel E.,255.0,85.0,1.0,1
84808519_2026_2,2026-04-11 12:40:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),534672,Niemeier J.,909013,Friedsam A-L.,322.0,200.0,2.0,0
12528707_2026_2,2026-04-11 12:40:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,896973,Gorgodze E.,813711,Bertea E. R.,165.0,290.0,2.0,0
51082352_2026_2,2026-04-11 12:50:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),235584,Shymanovich I.,231579,Martynov D.,182.0,455.0,1.0,1
79562609_2026_4,2026-04-11 13:15:00,2026,Wta Chall,Clay,Semi-Finals,Madrid Chall. Women,232364,Mintegi Del Olmo A.,569469,Bassols M.,294.0,205.0,2.0,0
23416066_2026_2,2026-04-11 13:15:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),253469,Robbe A.,141528,Tan H.,716.0,202.0,2.0,0
78051461_2026_2,2026-04-11 13:35:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Promotion,272547,Radivojevic L.,973113,Jacquemot E.,145.0,59.0,2.0,0
31483555_2026_2,2026-04-11 13:50:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,121013,Cocciaretto E.,543786,Sakatsume H.,42.0,133.0,,0
98266804_2026_2,2026-04-11 13:50:00,2026,Wta Tour,Clay,Semi-Finals,Linz WTA (indoor),727666,Andreeva M.,275310,Ruse G.,10.0,87.0,1.0,1
78371624_2026_2,2026-04-11 13:55:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,688936,Zidansek T.,275150,Romero Gormaz L.,128.0,175.0,,0
73051768_2026_2,2026-04-11 13:55:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,334651,Jakupovic D.,275150,Romero Gormaz L.,379.0,175.0,,0
95975869_2026_2,2026-04-11 13:55:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,190070,Klimovicova L.,571895,Oliynykova O.,154.0,68.0,2.0,0
41430503_2026_2,2026-04-11 14:00:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,684064,Linette M.,568896,Svitolina E.,55.0,7.0,,0
37134096_2026_2,2026-04-11 14:05:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),526053,Hesse A.,897792,Tomova V.,416.0,155.0,2.0,0
42511488_2026_2,2026-04-11 14:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,218416,Bencic B.,187314,Noskova L.,11.0,14.0,2.0,0
49028545_2026_2,2026-04-11 14:15:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,809758,Mertens E.,388459,Jovic I.,20.0,16.0,,0
26950624_2026_2,2026-04-11 14:20:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),337480,Sonmez Z.,930271,Pohle V.,76.0,,1.0,1
10679503_2026_2,2026-04-11 14:20:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),876717,Kazionova E.,149526,Janicijevic S.,390.0,250.0,1.0,1
93623450_2026_2,2026-04-11 14:25:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,261174,Zhiyenbayeva S.,233335,Cross K.,,198.0,,0
12978874_2026_2,2026-04-11 14:25:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,460146,Minnen G.,388459,Jovic I.,149.0,16.0,1.0,1
50950672_2026_2,2026-04-11 14:30:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),766060,Kalieva E.,958344,Lew Yan Foon A.,140.0,443.0,1.0,1
35444623_2026_2,2026-04-11 15:25:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),766389,Knutson G.,203674,Monnet C.,223.0,174.0,1.0,1
38465478_2026_2,2026-04-11 15:30:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,866608,Kawa K.,756180,Kostyuk M.,160.0,27.0,,0
37407762_2026_2,2026-04-11 15:40:00,2026,Wta Tour,Clay,Semi-Finals,Linz WTA (indoor),651611,Potapova A.,975382,Vekic D.,97.0,104.0,1.0,1
95218475_2026_2,2026-04-11 16:05:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),304646,Kobori M.,305997,Podrez V.,422.0,206.0,2.0,0
86932873_2026_2,2026-04-11 16:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,201117,Fajardo S.,581895,Martinez S.,,,1.0,1
17930517_2026_2,2026-04-11 16:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Promotion,110945,Leme Da Silva N. V.,952830,Hinojosa Gomez J.,658.0,660.0,1.0,1
80517152_2026_2,2026-04-11 16:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,983277,Mediorreal A. V.,101703,Labrana F.,749.0,426.0,2.0,0
49465204_2026_2,2026-04-11 16:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Promotion,331254,Romero C.,458195,Capurro Taborda M.,739.0,329.0,2.0,0
35082986_2026_2,2026-04-11 16:45:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,282315,Vandewinkel H.,421789,Kessler M.,94.0,48.0,,0
48116426_2026_2,2026-04-11 16:45:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),125061,Salkova D.,456082,Mansouri Y.,124.0,387.0,1.0,1
92499308_2026_2,2026-04-11 17:00:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - World Group WTA - Qualification,988932,Golubic V.,369605,Bouzkova M.,79.0,24.0,2.0,0
90093554_2026_2,2026-04-11 17:10:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),370844,Kozyreva M.,763492,Belgraver J.,515.0,237.0,2.0,0
71663124_2026_2,2026-04-11 17:25:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Promotion,165337,Ce G.,159143,Rodriguez V.,317.0,394.0,1.0,1
15871469_2026_2,2026-04-11 17:50:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,507927,Guzman D.,682760,Magallanes A.,567.0,,1.0,1
20003573_2026_2,2026-04-11 18:00:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Relegation - Play Offs,741705,Arango E.,525889,Vergara Rivera A.,86.0,400.0,2.0,0
76887576_2026_2,2026-04-11 18:10:00,2026,Wta Tour,Team Event (Mixed Surface),Nan,Billie Jean King Cup - Group I WTA - Promotion,461629,Reasco Gonzalez M. E.,885767,Riera J.,411.0,203.0,2.0,0
59520835_2026_2,2026-04-12 09:05:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),394732,Timofeeva M.,944663,Paquet C.,153.0,236.0,2.0,0
23153733_2026_2,2026-04-12 09:05:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),461549,Charaeva A.,352633,Pieri J.,126.0,248.0,1.0,1
47219667_2026_4,2026-04-12 09:05:00,2026,Wta Chall,Clay,Final,Madrid Chall. Women,613068,Pigato L.,569469,Bassols M.,189.0,205.0,1.0,1
59499331_2026_2,2026-04-12 09:35:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),114904,Sasnovich A.,192862,Dodin O.,115.0,564.0,1.0,1
58460416_2026_2,2026-04-12 09:35:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),663060,Parks A.,897792,Tomova V.,93.0,155.0,1.0,1
27071205_2026_4,2026-04-12 09:35:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,260262,Boskovic L.,111423,Ristic M.,432.0,264.0,2.0,0
92301870_2026_4,2026-04-12 09:35:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,118256,Lee C. Y.,880955,Amorim G.,169.0,,1.0,1
29101598_2026_4,2026-04-12 09:35:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,564861,Vrancken Peeters A.,394004,Werner C.,315.0,246.0,1.0,1
94149351_2026_2,2026-04-12 10:45:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),235584,Shymanovich I.,876717,Kazionova E.,182.0,390.0,1.0,1
50554866_2026_4,2026-04-12 10:45:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,896973,Gorgodze E.,157066,Voloshchuk A.,165.0,372.0,1.0,1
43727226_2026_2,2026-04-12 11:05:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),673285,Zvonareva V.,766389,Knutson G.,338.0,223.0,2.0,0
32226175_2026_2,2026-04-12 11:10:00,2026,Wta Tour,Clay,Qualifier,Stuttgart WTA - Qualification (indoor),337480,Sonmez Z.,909013,Friedsam A-L.,76.0,200.0,1.0,1
86330241_2026_2,2026-04-12 11:20:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),600494,Wang Xin.,141528,Tan H.,32.0,202.0,1.0,1
64129722_2026_4,2026-04-12 11:25:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,920327,Teichmann J.,360863,Toth A. K.,190.0,305.0,1.0,1
66301710_2026_4,2026-04-12 11:55:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,813711,Bertea E. R.,984443,Oktiabreva A.,290.0,280.0,1.0,1
40555880_2026_2,2026-04-12 12:05:00,2026,Wta Tour,Clay,Final,Linz WTA (indoor),727666,Andreeva M.,651611,Potapova A.,10.0,97.0,1.0,1
90192336_2026_2,2026-04-12 12:05:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),125061,Salkova D.,305997,Podrez V.,124.0,206.0,2.0,0
69393561_2026_4,2026-04-12 12:50:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,358964,Palicova B.,681390,Lee G.,228.0,349.0,2.0,0
97517245_2026_2,2026-04-12 13:20:00,2026,Wta Tour,Clay,Qualifier,Rouen WTA - Qualification (indoor),766060,Kalieva E.,763492,Belgraver J.,140.0,237.0,1.0,1
81247532_2026_4,2026-04-12 15:05:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,705789,Freitas A.,132386,Brockmann T. J.,1294.0,277.0,2.0,0
62754439_2026_2,2026-04-13 08:00:00,2026,Wta Tour,Clay,Nan,Rouen WTA (indoor),973113,Jacquemot E.,970027,Boulter K.,59.0,62.0,,0
27693068_2026_2,2026-04-13 08:00:00,2026,Wta Tour,Clay,Nan,Rouen WTA (indoor),913730,Maria T.,339700,Vondrousova M.,61.0,45.0,,0
78439194_2026_4,2026-04-13 10:10:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,118256,Lee C. Y.,111423,Ristic M.,169.0,264.0,1.0,1
61444859_2026_4,2026-04-13 10:10:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,920327,Teichmann J.,564861,Vrancken Peeters A.,190.0,315.0,2.0,0
97557596_2026_4,2026-04-13 10:10:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,896973,Gorgodze E.,813711,Bertea E. R.,165.0,290.0,2.0,0
67751499_2026_4,2026-04-13 11:35:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,111614,Brancaccio N.,302110,Marcinko P.,152.0,77.0,2.0,0
81106322_2026_2,2026-04-13 11:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),626163,Kasatkina D.,619460,Li A.,70.0,36.0,2.0,0
94849501_2026_4,2026-04-13 12:30:00,2026,Wta Chall,Clay,Qualifier,Oeiras Chall. Women - Qualification,681390,Lee G.,132386,Brockmann T. J.,349.0,277.0,2.0,0
25670103_2026_2,2026-04-13 14:05:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),568609,Rakhimova K.,766060,Kalieva E.,72.0,140.0,1.0,1
17928345_2026_4,2026-04-13 14:25:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,689373,Lamens S.,848660,Kostovic T.,118.0,161.0,1.0,1
46549336_2026_4,2026-04-13 14:55:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,735911,Montgomery R.,729721,Sherif M.,417.0,101.0,1.0,1
12522955_2026_2,2026-04-13 16:15:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),441252,Stephens S.,305997,Podrez V.,552.0,206.0,2.0,0
53824338_2026_4,2026-04-13 16:20:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,272547,Radivojevic L.,123538,Sramkova R.,145.0,121.0,2.0,0
50961400_2026_2,2026-04-13 16:30:00,2026,Wta Tour,Clay,Nan,Stuttgart WTA (indoor),685811,Siegemund L.,362890,Frech M.,51.0,39.0,,0
45203564_2026_4,2026-04-13 16:30:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,879393,Kraus S.,825397,Selekhmeteva O.,119.0,73.0,1.0,1
60226915_2026_2,2026-04-13 16:40:35,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),685811,Siegemund L.,897792,Tomova V.,51.0,155.0,1.0,1
94663228_2026_2,2026-04-13 17:45:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),394732,Timofeeva M.,970027,Boulter K.,153.0,62.0,2.0,0
98142052_2026_2,2026-04-13 19:45:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),651454,Ruzic A.,286370,Samsonova L.,57.0,21.0,2.0,0
53876237_2026_2,2026-04-14 09:30:00,2026,Wta Tour,Clay,Nan,Rouen WTA (indoor),126226,Blinkova A.,651611,Potapova A.,90.0,97.0,,0
13651815_2026_4,2026-04-14 09:40:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,890144,Erjavec V.,516173,Ivantsiv M.,99.0,,1.0,1
24976580_2026_4,2026-04-14 09:40:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,898497,Koevermans A.,559293,Jorge M.,159.0,240.0,1.0,1
64441529_2026_2,2026-04-14 09:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),235584,Shymanovich I.,334255,Fruhvirtova L.,182.0,143.0,1.0,1
93583856_2026_4,2026-04-14 09:40:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,482165,Uchijima M.,118256,Lee C. Y.,84.0,169.0,2.0,0
39913943_2026_2,2026-04-14 09:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),126226,Blinkova A.,125061,Salkova D.,90.0,124.0,2.0,0
31035710_2026_4,2026-04-14 10:35:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,460146,Minnen G.,564861,Vrancken Peeters A.,149.0,315.0,1.0,1
89173126_2026_2,2026-04-14 10:40:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),563551,Muchova K.,114904,Sasnovich A.,12.0,115.0,1.0,1
57360235_2026_2,2026-04-14 11:05:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),756180,Kostyuk M.,671871,Parry D.,27.0,95.0,1.0,1
70406770_2026_2,2026-04-14 11:30:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),520895,McNally C.,421894,Volynets K.,69.0,88.0,1.0,1
51920084_2026_4,2026-04-14 11:30:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,791769,Osuigwe W.,219553,Vidmanova D.,178.0,114.0,1.0,1
10599086_2026_4,2026-04-14 12:05:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,692146,Haddad Maia B.,584165,Jorge F.,67.0,187.0,1.0,1
74247310_2026_4,2026-04-14 12:10:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,132386,Brockmann T. J.,826019,Mladenovic K.,277.0,871.0,1.0,1
59397317_2026_2,2026-04-14 12:20:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),809758,Mertens E.,631483,Seidel E.,20.0,85.0,1.0,1
45902314_2026_2,2026-04-14 12:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),944663,Paquet C.,600494,Wang Xin.,236.0,32.0,2.0,0
51134888_2026_4,2026-04-14 13:30:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,679599,Chwalinska M.,937862,Quevedo K.,131.0,127.0,1.0,1
71063292_2026_2,2026-04-14 13:30:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),121013,Cocciaretto E.,461549,Charaeva A.,42.0,126.0,1.0,1
62843524_2026_2,2026-04-14 13:45:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),558914,Alexandrova E.,766389,Knutson G.,13.0,223.0,1.0,1
64278217_2026_4,2026-04-14 13:55:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,762933,Semenistaja D.,344636,Jeanjean L.,112.0,129.0,1.0,1
79748910_2026_2,2026-04-14 15:10:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),261807,Eala A.,914953,Fernandez L.,46.0,25.0,2.0,0
41404946_2026_2,2026-04-14 15:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),792158,Rakotomanga Rajaonah T.,885728,Cristian J.,136.0,33.0,2.0,0
78960937_2026_4,2026-04-14 16:25:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,149280,Masarova R.,813711,Bertea E. R.,123.0,290.0,1.0,1
21185926_2026_2,2026-04-14 16:55:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),743463,Lys E.,695399,Badosa P.,75.0,102.0,1.0,1
42393088_2026_4,2026-04-14 18:00:00,2026,Wta Chall,Clay,1/16-Finals,Oeiras Chall. Women,866608,Kawa K.,330724,Waltert S.,160.0,91.0,2.0,0
56393700_2026_2,2026-04-14 18:45:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),987862,Baptiste H.,673787,Ponchet J.,35.0,170.0,1.0,1
25222539_2026_2,2026-04-14 19:35:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),293685,Korpatsch T.,425446,Shnaider D.,109.0,19.0,2.0,0
67422116_2026_2,2026-04-15 09:30:00,2026,Wta Tour,Clay,Nan,Rouen WTA (indoor),797291,Tjen J.,610520,Bondar A.,41.0,63.0,,0
88172319_2026_2,2026-04-15 09:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),571895,Oliynykova O.,287133,Tagger L.,68.0,117.0,1.0,1
65315400_2026_4,2026-04-15 09:40:00,2026,Wta Chall,Clay,1/8-Finals,Oeiras Chall. Women,890144,Erjavec V.,123538,Sramkova R.,99.0,121.0,2.0,0
81460389_2026_2,2026-04-15 09:40:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),141528,Tan H.,610520,Bondar A.,202.0,63.0,2.0,0
28296886_2026_4,2026-04-15 10:10:00,2026,Wta Chall,Clay,1/8-Finals,Oeiras Chall. Women,898497,Koevermans A.,735911,Montgomery R.,159.0,417.0,2.0,0
94879768_2026_4,2026-04-15 10:10:00,2026,Wta Chall,Clay,1/8-Finals,Oeiras Chall. Women,118256,Lee C. Y.,689373,Lamens S.,169.0,118.0,2.0,0
90237098_2026_2,2026-04-15 10:40:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),337480,Sonmez Z.,324333,Paolini J.,76.0,8.0,1.0,1
71028995_2026_2,2026-04-15 12:00:00,2026,Wta Tour,Clay,1/8-Finals,Rouen WTA (indoor),568609,Rakhimova K.,619460,Li A.,72.0,36.0,2.0,0
65198980_2026_2,2026-04-15 12:10:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),663060,Parks A.,302517,Noha Akugue N.,93.0,192.0,1.0,1
41563973_2026_2,2026-04-15 12:15:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),913730,Maria T.,973113,Jacquemot E.,61.0,59.0,1.0,1
36140286_2026_4,2026-04-15 13:05:00,2026,Wta Chall,Clay,1/8-Finals,Oeiras Chall. Women,460146,Minnen G.,302110,Marcinko P.,149.0,77.0,2.0,0
58771003_2026_2,2026-04-15 14:00:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),952597,Zhang S.,187314,Noskova L.,64.0,14.0,2.0,0
80915001_2026_2,2026-04-15 14:20:00,2026,Wta Tour,Clay,1/16-Finals,Rouen WTA (indoor),192242,Ferro F.,600745,Cirstea S.,216.0,29.0,2.0,0
80796835_2026_2,2026-04-15 15:05:00,2026,Wta Tour,Clay,1/16-Finals,Stuttgart WTA (indoor),762485,Ostapenko J.,727666,Andreeva M.,23.0,10.0,2.0,0
