unique_match_id,player_id,opponent_id,player_rank,opponent_rank,surface,season_year,match_date,tour_type_human,won,player_name,opponent_name
50389436_2025_1,827003,986053,99.0,28.0,Clay,2025,2025-02-16 19:05:00,Atp Tour,1,Fonseca J.,Cerundolo F.
14152303_2025_3,629607,513336,,,Hard,2025,2025-02-16 19:15:00,Atp Chall,1,Karlovskiy E.,Massard L.
37370264_2025_1,376007,382841,,,Clay,2025,2025-02-16 20:10:00,Atp Tour,1,Barrios Vera T.,Ugo Carabelli C.
29124830_2025_1,176447,833134,,,Clay,2025,2025-02-16 20:10:00,Atp Tour,1,Tseng C. H.,Trungelliti M.
52912318_2025_1,500206,624813,,,Clay,2025,2025-02-16 20:10:00,Atp Tour,0,Burruchaga R. A.,Dellien H.
48705996_2025_1,994078,805378,,,Clay,2025,2025-02-16 20:10:00,Atp Tour,1,Cerundolo J. M.,Faria J.
86557846_2025_1,692911,853474,56.0,60.0,Hard,2025,2025-02-16 20:10:00,Atp Tour,1,Kecmanovic M.,Davidovich Fokina A.
78881304_2025_3,287673,621474,,,Hard,2025,2025-02-17 05:30:00,Atp Chall,0,Dellavedova M.,Moriya H.
30072302_2025_3,713618,158018,,,Hard,2025,2025-02-17 05:35:00,Atp Chall,0,van Wyk K.,Bar Biryukov P.
17273860_2025_3,191042,227137,,,Hard,2025,2025-02-17 05:35:00,Atp Chall,0,Vesely J.,Simakin I.
79906531_2025_3,184017,481579,,,Hard,2025,2025-02-17 07:10:00,Atp Chall,1,Imamura M.,Ellis B.
80704236_2025_3,786070,364318,,,Hard,2025,2025-02-17 07:20:00,Atp Chall,1,Coppejans K.,Ramanathan R.
14499881_2025_3,307332,587699,,,Hard,2025,2025-02-17 07:30:00,Atp Chall,0,Engel J.,Geerts M.
87372603_2025_3,331620,422159,,,Hard,2025,2025-02-17 09:40:00,Atp Chall,1,Vacherot V.,Moller E.
49644967_2025_3,236217,814182,,,Hard,2025,2025-02-17 10:10:00,Atp Chall,0,Marionneau L.,Beauge M.
75932297_2025_3,646895,734428,,,Hard,2025,2025-02-17 10:10:00,Atp Chall,1,Poullain L.,Vatutin A.
92740122_2025_3,251433,766006,714.0,101.0,Clay,2025,2025-02-17 10:10:00,Atp Chall,1,Jones M.,Covato M.
87951936_2025_3,632445,825553,,,Clay,2025,2025-02-17 10:15:00,Atp Chall,1,Martin A.,Van Aken N.
18418997_2025_3,287543,480106,,,Hard,2025,2025-02-17 10:40:00,Atp Chall,1,Brancaccio R.,Bass F.
50365876_2025_3,441643,859641,,,Hard,2025,2025-02-17 10:40:00,Atp Chall,1,Story J.,Gray A.
10357271_2025_3,880015,269960,,,Hard,2025,2025-02-17 10:40:00,Atp Chall,0,Wiskandt M.,Parker S.
22401165_2025_3,930526,861716,,,Hard,2025,2025-02-17 11:10:00,Atp Chall,1,Svrcina D.,Holmgren A.
34013222_2025_1,583969,486945,166.0,82.0,Hard,2025,2025-02-17 11:40:00,Atp Tour,0,Habib H.,O'Connell C.
11009655_2025_3,978400,640731,,,Hard,2025,2025-02-17 12:00:00,Atp Chall,1,Pokorny L.,Janvier M.
70088075_2025_3,717248,661093,,,Hard,2025,2025-02-17 12:00:00,Atp Chall,1,Galarneau A.,Singh K.
11323108_2025_3,395735,854954,,,Hard,2025,2025-02-17 12:00:00,Atp Chall,1,Wendelken H.,Hussey G.
28598216_2025_3,959575,995472,,,Hard,2025,2025-02-17 12:55:00,Atp Chall,1,Delage P.,Cachin P.
54779704_2025_3,568380,503349,,,Hard,2025,2025-02-17 13:00:00,Atp Chall,0,Samuel T.,Negritu Ch.
83402120_2025_3,643769,353037,,,Hard,2025,2025-02-17 13:15:00,Atp Chall,1,Braswell M.,Cukierman D.
44089972_2025_3,852781,779590,364.0,300.0,Hard,2025,2025-02-17 13:45:00,Atp Chall,0,Sakamoto R.,Monday J.
57265652_2025_3,242771,599396,,,Hard,2025,2025-02-17 13:55:00,Atp Chall,1,Zahraj P.,Brunold M.
23655425_2025_1,945948,563621,15.0,25.0,Hard,2025,2025-02-17 14:00:00,Atp Tour,0,Dimitrov G.,Lehecka J.
92438134_2025_1,283198,328410,216.0,57.0,Hard,2025,2025-02-17 14:30:00,Atp Tour,0,Dougaz A.,Marozsan F.
22423180_2025_1,787209,115728,192.0,3.0,Hard,2025,2025-02-17 15:35:00,Atp Tour,0,Cilic M.,Alcaraz C.
83272287_2025_3,629607,169616,,,Hard,2025,2025-02-17 15:35:00,Atp Chall,1,Karlovskiy E.,Prizmic D.
17404447_2025_3,647538,711489,407.0,172.0,Hard,2025,2025-02-17 15:40:00,Atp Chall,0,Searle H.,Lestienne C.
31915527_2025_3,505077,149630,151.0,211.0,Hard,2025,2025-02-17 16:00:00,Atp Chall,1,Klein L.,Escoffier A.
86682791_2025_3,811600,132723,278.0,215.0,Hard,2025,2025-02-17 16:00:00,Atp Chall,1,Martineau M.,Chidekh C.
57474703_2025_3,574441,254847,133.0,251.0,Hard,2025,2025-02-17 17:10:00,Atp Chall,0,Landaluce M.,Bouquier A.
48153998_2025_3,148129,720648,,,Clay,2025,2025-02-17 17:20:00,Atp Chall,1,Neuchrist M.,Monferrer E.
34472453_2025_3,500155,749672,165.0,281.0,Hard,2025,2025-02-17 17:25:00,Atp Chall,1,Wong C.,Molleker R.
72212730_2025_1,771934,338460,16.0,27.0,Hard,2025,2025-02-17 17:35:00,Atp Tour,1,Draper J.,Popyrin A.
75724989_2025_3,680600,397800,391.0,581.0,Clay,2025,2025-02-17 18:10:00,Atp Chall,1,Agamenone F.,Beckley A.
66959400_2025_3,578589,730346,579.0,794.0,Clay,2025,2025-02-17 18:40:00,Atp Chall,0,De Cuyper J.,Ymer M.
59305758_2025_1,182021,345517,149.0,103.0,Clay,2025,2025-02-17 19:40:00,Atp Tour,0,Meligeni Alves F.,Shevchenko A.
58252136_2025_3,207007,747544,135.0,282.0,Hard,2025,2025-02-17 19:50:12,Atp Chall,1,Mayot H.,Cui J.
38908899_2025_1,656528,994078,47.0,127.0,Clay,2025,2025-02-17 20:40:00,Atp Tour,1,Jarry N.,Cerundolo J. M.
17898341_2025_3,109598,847354,286.0,158.0,Hard,2025,2025-02-17 21:25:12,Atp Chall,0,Guinard M.,Blockx A.
17827751_2025_1,725780,312908,86.0,162.0,Clay,2025,2025-02-17 21:50:00,Atp Tour,1,Comesana F.,Heide G.
98892917_2025_1,261646,423268,99.0,119.0,Clay,2025,2025-02-17 22:10:00,Atp Tour,1,Monteiro T.,Diaz Acosta F.
23818935_2025_1,556041,176447,28.0,125.0,Clay,2025,2025-02-18 01:10:00,Atp Tour,0,Tabilo A.,Tseng C. H.
77311458_2025_1,832213,292653,75.0,55.0,Clay,2025,2025-02-18 01:10:00,Atp Tour,0,Seyboth Wild T.,Munar J.
90755912_2025_3,812285,591935,,,Hard,2025,2025-02-18 05:35:00,Atp Chall,1,Rodionov J.,Mochizuki S.
84545241_2025_3,162333,396168,,,Hard,2025,2025-02-18 05:35:00,Atp Chall,1,Tomic B.,Mejia N.
61118791_2025_3,709359,263758,,,Hard,2025,2025-02-18 05:45:00,Atp Chall,1,McCabe J.,Dalla Valle E.
42761667_2025_3,100498,587699,,,Hard,2025,2025-02-18 07:10:00,Atp Chall,0,Gengel M.,Geerts M.
50768025_2025_3,184017,949289,,,Hard,2025,2025-02-18 07:15:00,Atp Chall,1,Imamura M.,Clarke J.
91723949_2025_3,481579,227137,,,Hard,2025,2025-02-18 08:00:37,Atp Chall,0,Ellis B.,Simakin I.
98811548_2025_3,335034,594158,,,Hard,2025,2025-02-18 09:10:00,Atp Chall,0,Couacaud E.,Blanchet U.
30852036_2025_3,429614,469743,,,Hard,2025,2025-02-18 09:25:00,Atp Chall,0,Schoolkate T.,Sultanov K.
13523096_2025_3,179860,633268,143.0,456.0,Clay,2025,2025-02-18 09:40:00,Atp Chall,0,Momo-Kassa K.,Houkes M.
37400670_2025_3,885425,542605,579.0,264.0,Clay,2025,2025-02-18 09:40:00,Atp Chall,0,Beckles D.,Saraiva Dos Santos P. A.
63231375_2025_3,469151,158018,,,Hard,2025,2025-02-18 09:55:00,Atp Chall,1,Gueymard Wayenburg S.,Bar Biryukov P.
57682410_2025_3,783363,646895,181.0,448.0,Hard,2025,2025-02-18 10:10:00,Atp Chall,0,Gaubas V.,Poullain L.
23264719_2025_3,227529,697573,,,Clay,2025,2025-02-18 10:30:00,Atp Chall,0,Steiner M.,Coulibaly E.
73787138_2025_3,629760,675276,287.0,221.0,Hard,2025,2025-02-18 10:40:00,Atp Chall,0,Bertola R.,Zhukayev B.
94431041_2025_3,464265,231513,916.0,517.0,Clay,2025,2025-02-18 11:00:00,Atp Chall,0,Barreiros Reyes M.,Kellovsky D.
71276579_2025_3,516614,719480,98.0,456.0,Clay,2025,2025-02-18 11:05:00,Atp Chall,0,Denisov I.,Den Ouden G.
10928751_2025_3,977820,793419,,,Hard,2025,2025-02-18 11:20:00,Atp Chall,1,Jacquet K.,Noguchi R.
38802074_2025_3,322647,151256,,,Hard,2025,2025-02-18 11:30:00,Atp Chall,1,Holt B.,Shah A.
18557304_2025_1,284548,957369,8.0,71.0,Hard,2025,2025-02-18 11:40:00,Atp Tour,1,De Minaur A.,Safiullin R.
57293637_2025_1,432567,165843,267.0,87.0,Hard,2025,2025-02-18 11:40:00,Atp Tour,0,Shelbayh A.,Van De Zandschulp B.
16572932_2025_1,529592,149795,85.0,49.0,Hard,2025,2025-02-18 11:40:00,Atp Tour,1,Nardi L.,Zhang Z.
25757252_2025_1,601224,923060,39.0,92.0,Hard,2025,2025-02-18 11:45:00,Atp Tour,1,Borges N.,Virtanen O.
42564214_2025_3,784294,372504,579.0,279.0,Hard,2025,2025-02-18 11:45:00,Atp Chall,1,Fery A.,Sun F.
95021682_2025_3,571841,854954,224.0,383.0,Hard,2025,2025-02-18 12:00:00,Atp Chall,0,Kasnikowski M.,Hussey G.
52530160_2025_3,441643,145031,734.0,280.0,Hard,2025,2025-02-18 12:15:00,Atp Chall,0,Story J.,Durasovic V.
75045896_2025_3,588261,503349,256.0,325.0,Hard,2025,2025-02-18 12:20:00,Atp Chall,1,Rehberg M. H.,Negritu Ch.
68668680_2025_3,621474,786070,,,Hard,2025,2025-02-18 12:35:00,Atp Chall,1,Moriya H.,Coppejans K.
13486017_2025_3,959575,844987,986.0,274.0,Hard,2025,2025-02-18 12:40:00,Atp Chall,0,Delage P.,Bertrand R.
20265007_2025_3,563588,919952,,,Hard,2025,2025-02-18 12:55:00,Atp Chall,0,Dhamne M.,Harris B.
84895676_2025_1,467387,192912,54.0,58.0,Hard,2025,2025-02-18 13:15:00,Atp Tour,0,Bautista-Agut R.,Bergs Z.
26201163_2025_3,997569,946525,,,Clay,2025,2025-02-18 13:15:00,Atp Chall,1,Alujas R.,Baldovinetti G.
71222089_2025_1,646890,855008,51.0,44.0,Hard,2025,2025-02-18 13:25:00,Atp Tour,1,Griekspoor T.,Struff J-L.
54925895_2025_1,732840,433587,48.0,10.0,Hard,2025,2025-02-18 13:35:00,Atp Tour,0,Bublik A.,Rublev A.
59227715_2025_1,412462,536679,6.0,21.0,Hard,2025,2025-02-18 13:40:00,Atp Tour,1,Medvedev D.,Khachanov K.
70774258_2025_3,550299,172747,265.0,264.0,Clay,2025,2025-02-18 13:40:00,Atp Chall,1,Blancaneaux G.,Hamza Reguig S.
64342052_2025_3,273841,814182,122.0,695.0,Hard,2025,2025-02-18 13:50:00,Atp Chall,1,Collignon R.,Beauge M.
81764114_2025_3,242771,966284,445.0,197.0,Hard,2025,2025-02-18 14:00:00,Atp Chall,1,Zahraj P.,Kachmazov A.
42506975_2025_3,480969,990253,,,Clay,2025,2025-02-18 14:10:00,Atp Chall,1,Chazal M.,Smiej Y.
99622786_2025_3,947022,110930,169.0,439.0,Hard,2025,2025-02-18 14:40:00,Atp Chall,0,Grenier H.,Budkov Kjaer N.
20412222_2025_1,710995,786060,23.0,79.0,Hard,2025,2025-02-18 15:00:00,Atp Tour,1,Auger-Aliassime F.,Halys Q.
58964312_2025_3,617508,799141,,,Clay,2025,2025-02-18 15:00:00,Atp Chall,0,Szajrych J.,Chaiyarin C.
74409189_2025_3,598150,806525,232.0,184.0,Hard,2025,2025-02-18 15:00:00,Atp Chall,0,Andreev A.,Draxl L.
40358657_2025_3,470661,336426,293.0,323.0,Hard,2025,2025-02-18 15:15:00,Atp Chall,0,Masur D.,Zapata Miralles B.
52653871_2025_3,880911,268666,766.0,101.0,Clay,2025,2025-02-18 15:55:00,Atp Chall,1,Dinev D.,Mamata P.
27959582_2025_3,995472,473089,284.0,150.0,Hard,2025,2025-02-18 16:10:00,Atp Chall,1,Cachin P.,Barrere G.
52050087_2025_3,713970,211353,331.0,218.0,Hard,2025,2025-02-18 16:25:00,Atp Chall,1,Henning P.,Onclin G.
14559888_2025_1,692847,181695,35.0,7.0,Hard,2025,2025-02-18 16:35:00,Atp Tour,1,Berrettini M.,Djokovic N.
83823498_2025_3,890750,269960,167.0,585.0,Hard,2025,2025-02-18 16:50:00,Atp Chall,1,Evans D.,Parker S.
75633968_2025_3,304009,605769,257.0,242.0,Hard,2025,2025-02-18 16:55:00,Atp Chall,1,Misolic F.,Butvilas E.
90781973_2025_3,629607,640731,411.0,291.0,Hard,2025,2025-02-18 17:45:00,Atp Chall,1,Karlovskiy E.,Janvier M.
45845729_2025_1,252227,249143,73.0,11.0,Hard,2025,2025-02-18 18:30:00,Atp Tour,1,Medjedovic H.,Tsitsipas S.
26238459_2025_1,500206,956292,137.0,31.0,Clay,2025,2025-02-18 19:40:00,Atp Tour,0,Burruchaga R. A.,Baez S.
40761476_2025_1,624813,864024,108.0,61.0,Clay,2025,2025-02-18 19:40:00,Atp Tour,0,Dellien H.,Darderi L.
11609211_2025_1,941542,403965,97.0,83.0,Clay,2025,2025-02-18 19:40:00,Atp Tour,1,Dzumhur D.,Lajovic D.
13049257_2025_1,418622,822150,43.0,66.0,Clay,2025,2025-02-18 19:40:00,Atp Tour,1,Etcheverry T. M.,Moutet C.
47187292_2025_3,978400,313667,443.0,81.0,Hard,2025,2025-02-18 20:05:00,Atp Chall,0,Pokorny L.,Fearnley J.
16730747_2025_1,921784,106539,53.0,46.0,Clay,2025,2025-02-18 21:25:00,Atp Tour,0,Carballes Baena R.,Navone M.
19048337_2025_1,805378,376007,107.0,139.0,Clay,2025,2025-02-18 21:35:00,Atp Tour,1,Faria J.,Barrios Vera T.
23851116_2025_1,204208,986053,93.0,26.0,Clay,2025,2025-02-18 22:00:00,Atp Tour,0,Gaston H.,Cerundolo F.
13257145_2025_1,392013,404096,69.0,2.0,Clay,2025,2025-02-18 22:10:00,Atp Tour,0,Bu Y.,Zverev A.
59567213_2025_1,382841,443298,91.0,37.0,Clay,2025,2025-02-18 23:25:00,Atp Tour,1,Ugo Carabelli C.,Martinez P.
50014004_2025_1,163041,827003,60.0,68.0,Clay,2025,2025-02-19 00:40:00,Atp Tour,1,Muller A.,Fonseca J.
90790994_2025_3,227137,709359,,,Hard,2025,2025-02-19 05:40:00,Atp Chall,1,Simakin I.,McCabe J.
96335118_2025_3,717248,587699,,,Hard,2025,2025-02-19 05:40:00,Atp Chall,1,Galarneau A.,Geerts M.
60956703_2025_3,930526,812285,,,Hard,2025,2025-02-19 07:05:00,Atp Chall,1,Svrcina D.,Rodionov J.
26648857_2025_3,184017,331620,,,Hard,2025,2025-02-19 07:30:00,Atp Chall,0,Imamura M.,Vacherot V.
33736943_2025_3,632445,251433,433.0,714.0,Clay,2025,2025-02-19 11:35:00,Atp Chall,0,Martin A.,Jones M.
18694289_2025_1,284548,165843,8.0,87.0,Hard,2025,2025-02-19 11:40:00,Atp Tour,1,De Minaur A.,Van De Zandschulp B.
26847730_2025_3,734428,321867,329.0,163.0,Hard,2025,2025-02-19 11:40:00,Atp Chall,1,Vatutin A.,Herbert P.
78106478_2025_3,680600,148129,391.0,156.0,Clay,2025,2025-02-19 11:40:00,Atp Chall,1,Agamenone F.,Neuchrist M.
62449877_2025_3,287543,594536,434.0,205.0,Hard,2025,2025-02-19 12:00:00,Atp Chall,1,Brancaccio R.,Hassan B.
57550094_2025_3,717538,395735,262.0,649.0,Hard,2025,2025-02-19 12:05:00,Atp Chall,1,Yevseyev D.,Wendelken H.
98928345_2025_3,336744,153846,263.0,254.0,Hard,2025,2025-02-19 12:10:00,Atp Chall,0,Rodesch C.,Rincon D.
39700930_2025_1,601224,433587,39.0,10.0,Hard,2025,2025-02-19 13:05:00,Atp Tour,0,Borges N.,Rublev A.
68544412_2025_3,254847,844987,251.0,274.0,Hard,2025,2025-02-19 13:05:00,Atp Chall,1,Bouquier A.,Bertrand R.
28919453_2025_1,771934,486945,16.0,82.0,Hard,2025,2025-02-19 13:10:00,Atp Tour,1,Draper J.,O'Connell C.
14028720_2025_3,997569,633268,456.0,766.0,Clay,2025,2025-02-19 13:30:00,Atp Chall,0,Alujas R.,Houkes M.
86131276_2025_3,826553,682682,259.0,152.0,Hard,2025,2025-02-19 13:45:00,Atp Chall,1,Cassone M.,van Assche L.
56720860_2025_3,854954,779590,383.0,300.0,Hard,2025,2025-02-19 13:50:00,Atp Chall,0,Hussey G.,Monday J.
32152347_2025_1,412462,192912,6.0,58.0,Hard,2025,2025-02-19 14:00:00,Atp Tour,1,Medvedev D.,Bergs Z.
89070688_2025_1,563621,328410,25.0,57.0,Hard,2025,2025-02-19 14:30:00,Atp Tour,1,Lehecka J.,Marozsan F.
75007607_2025_1,710995,252227,,,Hard,2025,2025-02-19 15:00:00,Atp Tour,1,Auger-Aliassime F.,Medjedovic H.
29863756_2025_1,529592,115728,85.0,3.0,Hard,2025,2025-02-19 15:15:00,Atp Tour,0,Nardi L.,Alcaraz C.
94132719_2025_3,500155,145031,165.0,280.0,Hard,2025,2025-02-19 15:30:00,Atp Chall,0,Wong C.,Durasovic V.
74403075_2025_3,207007,242771,135.0,445.0,Hard,2025,2025-02-19 15:35:00,Atp Chall,0,Mayot H.,Zahraj P.
76631081_2025_3,588261,711489,256.0,172.0,Hard,2025,2025-02-19 15:40:00,Atp Chall,1,Rehberg M. H.,Lestienne C.
57165558_2025_3,675276,811600,221.0,278.0,Hard,2025,2025-02-19 16:10:00,Atp Chall,0,Zhukayev B.,Martineau M.
15780284_2025_3,730346,686469,794.0,190.0,Clay,2025,2025-02-19 17:10:00,Atp Chall,0,Ymer M.,Hemery C.
72229299_2025_1,646890,692847,51.0,35.0,Hard,2025,2025-02-19 17:30:00,Atp Tour,0,Griekspoor T.,Berrettini M.
31333918_2025_3,313617,728933,304.0,141.0,Hard,2025,2025-02-19 17:40:00,Atp Chall,0,Broom C.,Gasquet R.
27096827_2025_3,505077,646895,151.0,448.0,Hard,2025,2025-02-19 19:35:00,Atp Chall,1,Klein L.,Poullain L.
84507746_2025_1,656528,725780,47.0,86.0,Clay,2025,2025-02-19 19:40:00,Atp Tour,0,Jarry N.,Comesana F.
23633445_2025_1,106539,956292,46.0,31.0,Clay,2025,2025-02-19 22:25:00,Atp Tour,0,Navone M.,Baez S.
72066520_2025_1,345517,404096,103.0,2.0,Clay,2025,2025-02-19 23:20:00,Atp Tour,0,Shevchenko A.,Zverev A.
69710227_2025_1,176447,261646,125.0,99.0,Clay,2025,2025-02-20 02:15:00,Atp Tour,1,Tseng C. H.,Monteiro T.
32506469_2025_3,469743,162333,,,Hard,2025,2025-02-20 05:35:00,Atp Chall,1,Sultanov K.,Tomic B.
60847892_2025_3,977820,594158,,,Hard,2025,2025-02-20 05:40:00,Atp Chall,0,Jacquet K.,Blanchet U.
26013256_2025_3,621474,919952,,,Hard,2025,2025-02-20 07:40:00,Atp Chall,0,Moriya H.,Harris B.
68775286_2025_3,322647,469151,,,Hard,2025,2025-02-20 07:50:00,Atp Chall,1,Holt B.,Gueymard Wayenburg S.
80324827_2025_1,284548,433587,8.0,10.0,Hard,2025,2025-02-20 11:40:00,Atp Tour,0,De Minaur A.,Rublev A.
33642732_2025_3,273841,734428,122.0,329.0,Hard,2025,2025-02-20 11:40:00,Atp Chall,1,Collignon R.,Vatutin A.
19315640_2025_3,480969,880911,120.0,44.0,Clay,2025,2025-02-20 12:30:00,Atp Chall,0,Chazal M.,Dinev D.
55508935_2025_3,542605,719480,,,Clay,2025,2025-02-20 12:40:00,Atp Chall,1,Saraiva Dos Santos P. A.,Den Ouden G.
87933534_2025_3,717538,713970,262.0,331.0,Hard,2025,2025-02-20 12:55:00,Atp Chall,1,Yevseyev D.,Henning P.
75176018_2025_3,826553,847354,259.0,158.0,Hard,2025,2025-02-20 13:40:00,Atp Chall,1,Cassone M.,Blockx A.
95790070_2025_3,110930,287543,439.0,434.0,Hard,2025,2025-02-20 14:10:00,Atp Chall,1,Budkov Kjaer N.,Brancaccio R.
81720594_2025_3,890750,153846,167.0,254.0,Hard,2025,2025-02-20 14:20:00,Atp Chall,0,Evans D.,Rincon D.
30837222_2025_3,550299,231513,265.0,456.0,Clay,2025,2025-02-20 14:30:00,Atp Chall,1,Blancaneaux G.,Kellovsky D.
44866994_2025_1,412462,710995,6.0,23.0,Hard,2025,2025-02-20 14:40:00,Atp Tour,0,Medvedev D.,Auger-Aliassime F.
64724883_2025_3,304009,995472,257.0,284.0,Hard,2025,2025-02-20 15:00:00,Atp Chall,1,Misolic F.,Cachin P.
42864509_2025_1,563621,115728,25.0,3.0,Hard,2025,2025-02-20 15:55:00,Atp Tour,1,Lehecka J.,Alcaraz C.
98485632_2025_3,799141,697573,156.0,517.0,Clay,2025,2025-02-20 16:45:00,Atp Chall,0,Chaiyarin C.,Coulibaly E.
17140187_2025_3,336426,806525,323.0,184.0,Hard,2025,2025-02-20 16:50:00,Atp Chall,0,Zapata Miralles B.,Draxl L.
39040497_2025_3,784294,728933,,,Hard,2025,2025-02-20 17:30:00,Atp Chall,1,Fery A.,Gasquet R.
44901799_2025_3,629607,313667,411.0,81.0,Hard,2025,2025-02-20 18:00:00,Atp Chall,0,Karlovskiy E.,Fearnley J.
37837767_2025_1,771934,692847,16.0,35.0,Hard,2025,2025-02-20 18:30:00,Atp Tour,1,Draper J.,Berrettini M.
89951537_2025_1,805378,292653,107.0,55.0,Clay,2025,2025-02-20 19:40:00,Atp Tour,1,Faria J.,Munar J.
88072566_2025_1,941542,382841,97.0,91.0,Clay,2025,2025-02-20 20:10:00,Atp Tour,0,Dzumhur D.,Ugo Carabelli C.
69801123_2025_1,864024,986053,61.0,26.0,Clay,2025,2025-02-20 22:10:00,Atp Tour,0,Darderi L.,Cerundolo F.
39271817_2025_1,418622,163041,43.0,60.0,Clay,2025,2025-02-21 00:40:00,Atp Tour,0,Etcheverry T. M.,Muller A.
26846416_2025_3,469743,594158,,,Hard,2025,2025-02-21 05:35:00,Atp Chall,1,Sultanov K.,Blanchet U.
33993866_2025_3,227137,930526,,,Hard,2025,2025-02-21 05:40:00,Atp Chall,0,Simakin I.,Svrcina D.
71982939_2025_3,322647,919952,,,Hard,2025,2025-02-21 07:05:00,Atp Chall,1,Holt B.,Harris B.
55310078_2025_3,717248,331620,,,Hard,2025,2025-02-21 07:10:00,Atp Chall,1,Galarneau A.,Vacherot V.
22738472_2025_3,251433,633268,714.0,766.0,Clay,2025,2025-02-21 12:10:00,Atp Chall,1,Jones M.,Houkes M.
20146423_2025_3,550299,542605,265.0,766.0,Clay,2025,2025-02-21 12:10:00,Atp Chall,1,Blancaneaux G.,Saraiva Dos Santos P. A.
27443382_2025_3,779590,588261,300.0,256.0,Hard,2025,2025-02-21 12:20:00,Atp Chall,0,Monday J.,Rehberg M. H.
64668746_2025_3,145031,811600,280.0,278.0,Hard,2025,2025-02-21 12:45:00,Atp Chall,1,Durasovic V.,Martineau M.
75803520_2025_3,273841,304009,122.0,257.0,Hard,2025,2025-02-21 13:40:00,Atp Chall,1,Collignon R.,Misolic F.
57994089_2025_3,880911,697573,44.0,517.0,Clay,2025,2025-02-21 14:30:00,Atp Chall,1,Dinev D.,Coulibaly E.
73341528_2025_3,153846,717538,254.0,262.0,Hard,2025,2025-02-21 14:50:00,Atp Chall,1,Rincon D.,Yevseyev D.
68520380_2025_3,254847,826553,251.0,259.0,Hard,2025,2025-02-21 15:05:00,Atp Chall,1,Bouquier A.,Cassone M.
43120916_2025_1,433587,710995,10.0,23.0,Hard,2025,2025-02-21 15:10:00,Atp Tour,1,Rublev A.,Auger-Aliassime F.
42051922_2025_3,110930,806525,439.0,184.0,Hard,2025,2025-02-21 15:35:00,Atp Chall,1,Budkov Kjaer N.,Draxl L.
71119724_2025_3,680600,686469,391.0,190.0,Clay,2025,2025-02-21 17:05:00,Atp Chall,0,Agamenone F.,Hemery C.
76176586_2025_3,505077,313667,151.0,81.0,Hard,2025,2025-02-21 17:40:00,Atp Chall,1,Klein L.,Fearnley J.
90595192_2025_1,771934,563621,16.0,25.0,Hard,2025,2025-02-21 18:20:00,Atp Tour,1,Draper J.,Lehecka J.
83207048_2025_3,242771,784294,445.0,579.0,Hard,2025,2025-02-21 19:20:00,Atp Chall,1,Zahraj P.,Fery A.
14074036_2025_1,805378,382841,107.0,91.0,Clay,2025,2025-02-21 20:10:00,Atp Tour,0,Faria J.,Ugo Carabelli C.
33080562_2025_1,176447,956292,125.0,31.0,Clay,2025,2025-02-21 20:10:00,Atp Tour,0,Tseng C. H.,Baez S.
20219530_2025_1,725780,404096,86.0,2.0,Clay,2025,2025-02-21 22:10:00,Atp Tour,1,Comesana F.,Zverev A.
84951582_2025_1,163041,986053,60.0,26.0,Clay,2025,2025-02-22 01:05:00,Atp Tour,1,Muller A.,Cerundolo F.
59258603_2025_3,930526,469743,,,Hard,2025,2025-02-22 05:15:00,Atp Chall,1,Svrcina D.,Sultanov K.
46092554_2025_3,717248,322647,,,Hard,2025,2025-02-22 06:00:00,Atp Chall,0,Galarneau A.,Holt B.
29261316_2025_1,869004,912183,,,Hard,2025,2025-02-22 07:10:00,Atp Tour,0,Kovalik J.,Fucsovics M.
68307689_2025_1,529592,828628,,,Hard,2025,2025-02-22 07:10:00,Atp Tour,1,Nardi L.,Harris L.
14142048_2025_1,833958,786060,,,Hard,2025,2025-02-22 07:10:00,Atp Tour,0,Uchiyama Y.,Halys Q.
92896859_2025_1,165843,489220,,,Hard,2025,2025-02-22 08:15:00,Atp Tour,1,Van De Zandschulp B.,Vavassori A.
13724615_2025_1,989261,486945,,,Hard,2025,2025-02-22 08:55:00,Atp Tour,0,Al Janahi A.,O'Connell C.
73172133_2025_1,627199,881341,,,Hard,2025,2025-02-22 09:05:00,Atp Tour,1,Kotov P.,Watanuki Y.
90174249_2025_1,923060,788021,,,Hard,2025,2025-02-22 09:30:00,Atp Tour,1,Virtanen O.,Kukushkin M.
95427700_2025_1,309924,957369,,,Hard,2025,2025-02-22 10:15:00,Atp Tour,0,Basilashvili N.,Safiullin R.
72096659_2025_3,145031,153846,280.0,254.0,Hard,2025,2025-02-22 13:25:00,Atp Chall,1,Durasovic V.,Rincon D.
17049188_2025_3,251433,686469,714.0,190.0,Clay,2025,2025-02-22 13:45:00,Atp Chall,0,Jones M.,Hemery C.
64323768_2025_3,273841,254847,122.0,251.0,Hard,2025,2025-02-22 14:10:00,Atp Chall,1,Collignon R.,Bouquier A.
94403524_2025_1,151477,500206,,,Clay,2025,2025-02-22 15:10:00,Atp Tour,0,Feldbausch K.,Burruchaga R. A.
99977216_2025_1,210284,424916,,,Clay,2025,2025-02-22 15:10:00,Atp Tour,1,Ficovich J. P.,Vallejo D.
87710395_2025_1,820964,257507,,,Clay,2025,2025-02-22 15:10:00,Atp Tour,1,Varillas J. P.,Nava E.
87581178_2025_3,550299,880911,265.0,1866.0,Clay,2025,2025-02-22 15:10:00,Atp Chall,1,Blancaneaux G.,Dinev D.
